Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
148,Kelly Olynyk\olynyke01,C,25,BOS,18,2,19.2,3.6,6.9,0.512,0.8,2.6,0.319,2.7,4.3,0.628,0.572,1.2,1.7,0.733,0.8,2.4,3.2,1.9,0.7,0.8,1.2,2.6,9.2,16.2,0.597,0.376,0.24,4.6,15.1,9.6,16.1,1.9,3.5,13.7,21,0.4,0.3,0.7,0.093,-0.8,1.9,1.1,0.3
149,Kelly Oubre\oubreke01,SF,21,WAS,12,0,15.3,2.2,5.1,0.426,0.9,2.5,0.367,1.3,2.6,0.484,0.516,0.6,0.8,0.7,0.8,1.6,2.3,0.3,0.8,0.4,0.6,3.2,5.8,10.3,0.535,0.492,0.164,5.6,12,8.8,3.2,2.7,2.5,9.7,17,0.1,0.2,0.3,0.078,-1.3,0.1,-1.2,0
150,Zaza Pachulia\pachuza01,C,32,GSW,15,15,14.1,2.1,4,0.533,0,0.1,0,2.1,3.9,0.542,0.533,0.9,1.1,0.765,1.2,2.6,3.8,0.8,0.5,0.3,0.9,2.1,5.1,12.5,0.571,0.017,0.283,9.8,18.6,14.5,7.6,1.8,1.5,17.2,16.5,0.1,0.4,0.5,0.12,-1,1.1,0,0.1
151,Tony Parker\parketo01,PG,34,SAS,8,8,26.4,6.4,12.1,0.526,1.4,2.4,0.579,5,9.8,0.513,0.582,1.8,1.8,1,0.3,2.3,2.5,3.1,0.5,0,1.5,1.3,15.9,19.5,0.616,0.196,0.144,1.1,10.3,5.5,20.4,1,0,10.4,24.2,0.5,0.1,0.6,0.139,2.1,-1.4,0.7,0.1
152,Patrick Patterson\pattepa01,PF,27,TOR,10,1,18.5,1,3.6,0.278,0.8,2.6,0.308,0.2,1,0.2,0.389,0.6,0.6,1,0.1,1.9,2,2,0.7,0.2,0.6,0.4,3.4,7.9,0.44,0.722,0.167,0.7,12.3,6.5,15.9,2,1,13.4,11.3,-0.1,0.2,0.1,0.027,-2.8,1.7,-1,0
153,Chris Paul\paulch01,PG,31,LAC,7,7,37.1,9.6,19.3,0.496,2,5.4,0.368,7.6,13.9,0.546,0.548,4.1,4.7,0.879,0.6,4.4,5,9.9,1.7,0.1,2.7,3.4,25.3,27.8,0.592,0.281,0.244,1.9,15.6,8.6,52.9,2.5,0.4,11.3,31.2,1,0.4,1.3,0.246,9.6,2.6,12.2,0.9
154,Cameron Payne\payneca01,PG,22,CHI,1,0,4,1,2,0.5,1,1,1,0,1,0,0.75,0,0,,0,1,1,0,0,0,1,0,3,12.8,0.75,0.5,0,0,27.6,14,0,0,0,33.3,33.8,0,0,0,-0.132,-8.2,-8.3,-16.4,0
155,Paul Pierce\piercpa01,SF,39,LAC,7,0,14.4,1.1,2.6,0.444,0.6,1.4,0.4,0.6,1.1,0.5,0.556,0.1,0.1,1,0.3,1.7,2,1,0.3,0,0.6,1.6,3,7,0.569,0.556,0.056,2.5,15.5,8.8,10.2,1.1,0,17.8,10.7,0,0.1,0.1,0.059,-2,1.9,-0.2,0
156,Jakob Poeltl\poeltja01,C,21,TOR,6,0,4.3,0.8,1.8,0.455,0,0,,0.8,1.8,0.455,0.455,0,0.3,0,1,1,2,0,0.2,0.2,0,0.5,1.7,19.3,0.421,0,0.182,28.2,27.7,27.9,0,2,3.5,0,21.4,0,0,0.1,0.106,-4.6,-4.8,-9.4,0
157,Otto Porter\porteot01,SF,23,WAS,13,13,32.9,4.5,8.4,0.532,0.8,3,0.282,3.6,5.4,0.671,0.583,2.4,2.7,0.886,1.2,5.8,6.9,1.8,1.6,0.5,0.8,2,12.2,16.5,0.635,0.358,0.321,4,20.3,12.1,7.8,2.4,1.5,7.4,13.5,0.9,0.6,1.5,0.166,1.3,1.9,3.1,0.6
158,Bobby Portis\portibo01,PF,21,CHI,6,0,20.2,2.8,5.5,0.515,1,2.2,0.462,1.8,3.3,0.55,0.606,0,0,,0.8,5.2,6,1.2,0.5,0.5,1,1.7,6.7,14.1,0.606,0.394,0,4.7,28.3,16.7,9.4,1.3,2.6,15.4,14.5,0.1,0.2,0.3,0.101,-2.3,1.9,-0.4,0.1
159,Norman Powell\powelno01,SG,23,TOR,9,5,25.2,3.9,9.1,0.427,1.7,3.8,0.441,2.2,5.3,0.417,0.518,2.2,2.7,0.833,0.6,2.6,3.1,1.6,1.1,0.3,1.7,2.8,11.7,13,0.567,0.415,0.293,2.7,12.2,7.5,10.6,2.3,1.2,13.9,22.2,0,0.3,0.3,0.061,-0.4,0.8,0.4,0.1
160,Tim Quarterman\quartti01,SG,22,POR,2,0,3.5,0.5,1,0.5,0.5,1,0.5,0,0,,0.75,0,0,,0,0,0,0.5,0,0,0,0.5,1.5,14.6,0.75,1,0,0,0,0,23.9,0,0,0,11.9,0,0,0,0.184,1.4,-5.8,-4.4,0
161,Zach Randolph\randoza01,PF,35,MEM,6,4,31.8,5.8,13.8,0.422,0.2,1.2,0.143,5.7,12.7,0.447,0.428,1.3,1.8,0.727,1.5,6.7,8.2,0.7,0.8,0.3,1.2,2.3,13.2,11.6,0.45,0.084,0.133,6.1,27.2,16.6,4,1.5,1,7.4,24.9,-0.3,0.1,-0.2,-0.049,-9.2,1,-8.2,-0.3
162,J.J. Redick\redicjj01,SG,32,LAC,7,7,29.4,2.7,7.1,0.38,1.3,3.7,0.346,1.4,3.4,0.417,0.47,2.4,2.9,0.85,0,1.7,1.7,0.9,0.3,0,1.9,2.4,9.1,4.8,0.544,0.52,0.4,0,7.6,3.7,4.4,0.5,0,18.1,16.8,-0.2,0.1,0,-0.01,-3.4,-0.1,-3.5,-0.1
163,Austin Rivers\riverau01,SG,24,LAC,3,2,30,3,8.7,0.346,1.3,4.3,0.308,1.7,4.3,0.385,0.423,0.7,0.7,1,0.3,2.3,2.7,0.7,0.3,0.3,1.7,2,8,3.1,0.446,0.5,0.077,1.4,10.2,5.7,3.4,0.6,1.1,15.7,17.1,-0.2,0.1,-0.1,-0.062,-5.6,0.3,-5.2,-0.1
164,Andre Roberson\roberan03,SF,25,OKC,5,5,37,4.8,9.2,0.522,1.4,3.4,0.412,3.4,5.8,0.586,0.598,0.6,4.2,0.143,3.6,2.6,6.2,1.8,2.4,3.4,1.4,3,11.6,16.2,0.525,0.37,0.457,9.9,8,9,7.2,3.2,8.8,11.2,14.4,0.1,0.2,0.3,0.08,-1.8,6.1,4.3,0.3
165,Glenn Robinson\robingl02,SF,23,IND,3,0,10.3,2,2,1,0.7,0.7,1,1.3,1.3,1,1.167,0.3,0.7,0.5,0,1,1,0.3,0,0,0,0.7,5,21,1.09,0.333,0.333,0,11.5,5.7,5,0,0,0,9.7,0.1,0,0.1,0.199,4,-1.4,2.6,0
166,Rajon Rondo\rondora01,PG,30,CHI,2,2,33.5,5.5,13,0.423,0,3,0,5.5,10,0.55,0.423,0.5,1,0.5,3.5,5,8.5,10,3.5,0.5,2,3,11.5,22.9,0.428,0.231,0.077,11.9,16.5,14.2,50.4,5.4,1.5,13,20.8,0.1,0.1,0.2,0.146,3.4,4.7,8.1,0.2
167,Terry Rozier\roziete01,PG,22,BOS,17,0,16.3,1.9,4.8,0.402,0.8,2.2,0.368,1.1,2.6,0.432,0.488,0.9,1.2,0.8,0.7,1.9,2.6,1.9,0.6,0.2,0.6,1.2,5.6,13.4,0.529,0.463,0.244,4.9,14,9.3,17.1,2,1.2,9.9,16.5,0.3,0.2,0.5,0.085,-1.5,1,-0.6,0.1
168,Domantas Sabonis\sabondo01,PF,20,OKC,2,0,3,0,1.5,0,0,0.5,0,0,1,0,0,2,2,1,0,1,1,0,0.5,0.5,0,2,2,17.5,0.42,0.333,1.333,0,38.1,18,0,8.1,16,0,34,0,0,0,0.189,-10.5,4.8,-5.7,0
169,Tomas Satoransky\satorto01,SG,25,WAS,10,0,3.6,0.3,0.6,0.5,0,0,,0.3,0.6,0.5,0.5,0.2,0.5,0.4,0.1,0.4,0.5,0.6,0.1,0,0.2,0.4,0.8,8.6,0.488,0,0.833,3.2,12.9,8,22.4,1.4,0,19.6,12.2,0,0,0,0.04,-4.2,-1,-5.2,0
170,Dennis Schroder\schrode01,PG,23,ATL,6,6,35.2,8.3,18.3,0.455,2.8,6.7,0.425,5.5,11.7,0.471,0.532,5.2,6.2,0.838,0.7,1.7,2.3,7.7,1,0,1.7,3.2,24.7,22.6,0.586,0.364,0.336,2.1,5.3,3.7,40.1,1.4,0,7.3,27.4,0.8,0.2,1,0.226,7.9,-2.5,5.4,0.4
171,Thabo Sefolosha\sefolth01,SF,32,ATL,4,0,2.3,0,0.3,0,0,0,,0,0.3,0,0,0.3,1,0.25,0,0,0,0,0,0,0,0.3,0.3,-8,0.181,0,4,0,0,0,0,0,0,0,13,0,0,0,-0.189,-11.3,-1.9,-13.2,0
172,Wayne Selden\seldewa01,SG,22,MEM,6,2,17.7,1.5,4.3,0.346,0.3,1.8,0.182,1.2,2.5,0.467,0.385,0.5,0.7,0.75,0.5,1,1.5,1.2,0.2,0.2,0.3,1.3,3.8,5.6,0.414,0.423,0.154,3.7,7.3,5.5,10.6,0.5,0.9,6.7,14.1,-0.1,0,-0.1,-0.048,-5.6,1.2,-4.4,-0.1
173,Kevin Seraphin\serapke01,PF,27,IND,4,0,14.8,3,6.5,0.462,0,0,,3,6.5,0.462,0.462,1.3,1.8,0.714,2,1.5,3.5,1,0,0.5,1,2.5,7.3,14,0.499,0,0.269,15.7,12.1,13.9,10.6,0,3.3,12.1,24.5,0,0,0,0.022,-4,0.3,-3.7,0
174,Iman Shumpert\shumpim01,SG,26,CLE,17,0,16.2,1.5,3.5,0.417,0.6,1.5,0.385,0.9,2,0.441,0.5,0.8,1,0.824,0.4,2.4,2.8,0.9,0.6,0.2,0.4,1.9,4.4,9.9,0.548,0.433,0.283,2.7,16.5,10,7.6,1.8,0.9,8.2,11.9,0.3,0.3,0.6,0.098,-1.4,1.9,0.4,0.2
175,Pascal Siakam\siakapa01,PF,22,TOR,2,0,5,0,1,0,0,0,,0,1,0,0,0,0,,1,0.5,1.5,0.5,0.5,0,0,0.5,0,8.4,0,0,0,24.4,12,18.2,13.6,5.2,0,0,9.4,0,0,0,0.005,-3.2,5.7,2.5,0
176,Jonathon Simmons\simmojo02,SG,27,SAS,15,4,20.4,4.1,9.1,0.456,0.9,2.5,0.351,3.3,6.6,0.495,0.504,1.4,2.1,0.677,0.6,1.3,1.9,1.9,0.6,0.1,0.7,2,10.5,15,0.528,0.272,0.228,3.3,7.5,5.3,15.3,1.5,0.6,6.8,23.2,0.4,0.2,0.6,0.09,0.4,-0.8,-0.4,0.1
177,Kyle Singler\singlky01,SF,28,OKC,1,0,10,0,1,0,0,0,,0,1,0,0,0,0,,0,1,1,0,0,0,0,2,0,-6,0,0,0,0,11.4,5.4,0,0,0,0,4.3,0,0,0,-0.103,-12.6,-1.4,-14,0
178,Marcus Smart\smartma01,SG,22,BOS,18,3,29.9,2.6,7.4,0.351,1.6,4.1,0.397,1,3.4,0.295,0.459,1.8,2.8,0.64,1.3,3.4,4.7,4.7,1.5,0.9,2.1,2.8,8.6,11.8,0.497,0.545,0.373,4.8,14,9.3,22.3,2.6,2.6,19.6,16.4,0,0.5,0.5,0.046,-2.3,3.2,0.9,0.4
179,J.R. Smith\smithjr01,SG,31,CLE,18,18,27.1,2.8,5.5,0.505,2.2,4.4,0.5,0.6,1.1,0.526,0.707,0.3,0.6,0.455,0.3,2.1,2.3,0.7,0.7,0.3,0.7,2.3,8.1,9.9,0.698,0.808,0.111,1.3,8.4,5,3.6,1.3,1,10.4,10.6,0.7,0.3,1,0.095,1.6,0.9,2.5,0.6
180,Jason Smith\smithja02,C,30,WAS,13,0,12.1,1.5,3,0.487,0.2,0.8,0.3,1.2,2.2,0.552,0.526,0.8,1.1,0.714,0.8,1.5,2.2,0.3,0.2,0.5,0.8,2.3,3.9,8.6,0.565,0.256,0.359,7.3,14,10.7,3.6,0.6,4.1,18.1,15.1,0,0.1,0.2,0.047,-3.6,0.1,-3.5,-0.1
181,Tony Snell\snellto01,SG,25,MIL,6,6,30.8,3.7,7.3,0.5,2.7,5.2,0.516,1,2.2,0.462,0.682,0,0,,0.3,2,2.3,1.5,0.2,0.2,0.3,2.8,10,10.8,0.682,0.705,0,1.2,8.4,4.6,8,0.3,0.5,4.3,11.9,0.3,0.2,0.5,0.14,3.2,-1.8,1.4,0.2
182,Marreese Speights\speigma01,C,29,LAC,7,2,14,2.3,5.3,0.432,1,2.9,0.35,1.3,2.4,0.529,0.527,1,1.4,0.7,0.6,2.3,2.9,0.4,0.3,0.4,0.4,1.9,6.6,15.1,0.556,0.541,0.27,5.1,21.3,13,5.1,1.1,2.9,6.8,21.8,0.1,0.1,0.2,0.115,-0.2,0.6,0.4,0.1
183,Lance Stephenson\stephla01,SG,26,IND,4,0,26.8,6.8,13.3,0.509,1.8,4.5,0.389,5,8.8,0.571,0.575,0.8,1,0.75,0.3,5,5.3,2.8,0.5,0,1,2.8,16,18.4,0.584,0.34,0.075,1.1,22.3,11.5,17.4,0.9,0,6.8,24,0.2,0,0.2,0.109,0.2,-0.2,0,0.1
184,Isaiah Taylor\taylois01,PG,22,HOU,3,0,3.3,0,0.7,0,0,0.3,0,0,0.3,0,0,0,0,,0.3,0.3,0.7,0.3,0,0,0,0.3,0,-1.2,0,0.5,0,11.1,10.5,10.8,13,0,0,0,8.8,0,0,0,-0.09,-7.2,0.4,-6.7,0
185,Jeff Teague\teaguje01,PG,28,IND,4,4,35.5,5.5,11.3,0.489,2.3,4.3,0.529,3.3,7,0.464,0.589,3.8,4.5,0.833,0,3.3,3.3,6.3,1,0.8,2,3,17,18.3,0.642,0.378,0.4,0,10.9,5.4,25.6,1.4,2.1,13.1,18.8,0.4,0,0.4,0.143,0.9,0.7,1.6,0.1
186,Mirza Teletovic\teletmi01,PF,31,MIL,3,0,9,0.3,2,0.167,0.3,1.3,0.25,0,0.7,0,0.25,0,0,,0,1,1,0,0.3,0,0.3,1,1,-3.5,0.25,0.667,0,0,14.4,6.7,0,2,0,14.3,12.4,-0.1,0,-0.1,-0.106,-8.8,-2,-10.8,-0.1
187,Jason Terry\terryja01,SG,39,MIL,6,0,11.3,1,3,0.333,0.3,1.7,0.2,0.7,1.3,0.5,0.389,0.2,0.2,1,0.3,1,1.3,0.8,0.5,0.2,0.3,1.2,2.5,6.7,0.407,0.556,0.056,3.3,11.4,7.1,11.5,2.3,1.4,9.8,14.3,-0.1,0.1,0,0.032,-2.4,0.5,-1.9,0
188,Isaiah Thomas\thomais02,PG,27,BOS,15,15,34.7,7.4,17.4,0.425,2.4,7.2,0.333,5,10.2,0.49,0.494,6.1,7.4,0.82,0.3,2.8,3.1,6.7,0.9,0.1,3.3,2.3,23.3,18.1,0.563,0.414,0.425,1.1,9.8,5.3,33,1.3,0.3,13.9,31.3,0.7,0.1,0.8,0.077,1.6,-2,-0.3,0.2
189,Klay Thompson\thompkl01,SG,26,GSW,17,17,35.1,5.5,13.9,0.397,2.4,6.2,0.387,3.1,7.7,0.405,0.483,1.5,1.9,0.788,0.6,3.2,3.9,2.1,0.8,0.3,1.4,2.6,15,9.3,0.507,0.447,0.139,2.1,9.3,6,8,1.1,0.7,8.7,19.8,-0.1,0.7,0.6,0.049,-0.4,-1.1,-1.5,0.1
190,Tristan Thompson\thomptr01,C,25,CLE,18,18,31.2,3,5.1,0.587,0,0,,3,5.1,0.587,0.587,2.2,3.3,0.667,3.8,4.5,8.3,1.4,0.5,0.7,1.2,2,8.2,14.5,0.625,0,0.652,15.1,16,15.5,6.1,0.8,1.9,15.1,11.1,1.3,0.4,1.8,0.15,1.1,2.6,3.6,0.8
191,P.J. Tucker\tuckepj01,SF,31,TOR,10,1,25.1,1.8,4.9,0.367,0.9,2.8,0.321,0.9,2.1,0.429,0.459,0.5,0.8,0.625,1.5,4.2,5.7,1.1,0.6,0.3,0.8,2.7,5,7.6,0.476,0.571,0.163,7.3,20.1,13.7,6.6,1.2,1.1,13.2,11.3,0,0.3,0.2,0.045,-2.4,2.1,-0.3,0.1
192,Evan Turner\turneev01,SF,28,POR,4,4,31,3,8.3,0.364,1.3,3.8,0.333,1.8,4.5,0.389,0.439,3,4,0.75,0.8,5,5.8,3.8,1.8,0.5,1.8,1.8,10.3,12.8,0.512,0.455,0.485,2.4,18.4,9.8,18.8,2.6,1.4,14.9,15.8,0,0.1,0.1,0.041,-3.3,5.5,2.2,0.1
193,Myles Turner\turnemy01,C,20,IND,4,4,33.3,4.8,11,0.432,0,1.5,0,4.8,9.5,0.5,0.432,1.3,2,0.625,1.5,5.3,6.8,0.8,1.8,1.3,1.5,3.8,10.8,9.8,0.452,0.136,0.182,5.2,18.8,11.9,3.2,2.7,3.7,11.2,17.6,-0.1,0.1,0,-0.014,-7,3.6,-3.4,0
194,Jonas Valanciunas\valanjo01,C,24,TOR,10,6,22.6,4.4,8.1,0.543,0,0.1,0,4.4,8,0.55,0.543,2.4,3.3,0.727,0.9,5.8,6.7,0.2,0.2,0.6,1.3,2.2,11.2,15.6,0.586,0.012,0.407,4.9,30.8,17.9,1.6,0.5,2.4,12,22.5,0.1,0.3,0.4,0.081,-5.3,-1.3,-6.6,-0.3
195,Denzel Valentine\valende01,SG,23,CHI,4,0,5.5,0.5,1.5,0.333,0.3,1,0.25,0.3,0.5,0.5,0.417,0,0,,0,2,2,0.5,0,0.3,0.5,0.3,1.3,6.2,0.417,0.667,0,0,40.1,20.4,13.6,0,4.7,25,16.4,-0.1,0,0,-0.053,-9.1,2.6,-6.5,0
196,Fred VanVleet\vanvlfr01,PG,22,TOR,7,0,4.1,0.9,1.3,0.667,0.3,0.7,0.4,0.6,0.6,1,0.778,0,0,,0,0.1,0.1,0.6,0.1,0,0.1,0.4,2,19.9,0.778,0.556,0,0,4.1,2.1,26.1,1.8,0,10,16.2,0.1,0,0.1,0.213,4.7,-3.6,1.1,0
197,Rashad Vaughn\vaughra01,SG,20,MIL,3,0,3.3,0.7,1.3,0.5,0.7,0.7,1,0,0.7,0,0.75,0,0,,0,0,0,0,0,0,0,0,2,18.8,0.75,0.5,0,0,0,0,0,0,0,0,19.1,0,0,0,0.174,5.4,-6.3,-0.9,0
198,Noah Vonleh\vonleno01,PF,21,POR,4,2,25,2,4.5,0.444,0,0,,2,4.5,0.444,0.444,0.5,1.3,0.4,2.3,5,7.3,2,0.3,0.8,1.5,2.8,4.5,7.9,0.446,0,0.278,8.9,22.9,15.4,12.1,0.5,2.6,22.9,10.9,-0.1,0,0,-0.013,-7,6,-1,0
199,Dwyane Wade\wadedw01,SG,35,CHI,6,6,31.7,5.3,14.3,0.372,1,2.8,0.353,4.3,11.5,0.377,0.407,3.3,3.5,0.952,1,4,5,4,0.8,1.3,1.7,1.3,15,15.5,0.472,0.198,0.244,3.6,13.9,8.8,21.5,1.4,4.3,9.5,25,0.1,0.2,0.2,0.063,-2.4,1.5,-0.9,0.1
200,John Wall\walljo01,PG,26,WAS,13,13,39,9.8,21.6,0.452,1.6,4.7,0.344,8.2,16.9,0.482,0.489,6,7.2,0.839,0.5,3.2,3.7,10.3,1.7,1.2,4.2,2,27.2,23,0.548,0.217,0.331,1.6,9.4,5.5,45.7,2.2,2.7,14.6,32.1,0.9,0.5,1.4,0.136,4.2,0,4.1,0.8
201,Taurean Waller-Prince\princta02,SF,22,ATL,6,6,31.2,4.8,8.7,0.558,0.7,2.3,0.286,4.2,6.3,0.658,0.596,0.8,0.8,1,1.2,4.2,5.3,1.3,0.3,0.2,1.2,1.5,11.2,11.9,0.618,0.269,0.096,4.2,15,9.6,6.8,0.5,0.4,11.4,13.9,0.2,0.2,0.4,0.105,-0.3,0.7,0.4,0.1
202,David West\westda01,C,36,GSW,17,0,13,2,3.5,0.576,0.1,0.1,0.5,1.9,3.4,0.579,0.585,0.4,0.5,0.778,0.4,2.3,2.7,2.1,0.4,0.8,0.6,1.5,4.5,16.6,0.604,0.034,0.153,3.7,17.8,11.2,22,1.5,4.8,13.7,14.2,0.4,0.4,0.9,0.185,0.7,3.3,4,0.3
203,Russell Westbrook\westbru01,PG,28,OKC,5,5,38.8,11.8,30.4,0.388,2.6,9.8,0.265,9.2,20.6,0.447,0.431,11.2,14,0.8,1.8,9.8,11.6,10.8,2.4,0.4,6,3.2,37.4,27.7,0.511,0.322,0.461,4.7,28.9,16.1,55.7,3,1,14.1,47,0.2,0.3,0.4,0.103,7.9,5.2,13.1,0.7
204,Deron Williams\willide01,PG,32,CLE,18,0,14.6,1.6,3.6,0.438,0.7,1.7,0.387,0.9,1.8,0.485,0.531,0.6,0.6,0.909,0.2,1.1,1.3,2.1,0.6,0.1,0.9,1.6,4.3,10,0.567,0.484,0.172,1.4,8.5,5.1,19.4,1.9,0.3,19.8,14.6,0.2,0.2,0.4,0.073,-1.4,0.1,-1.3,0
205,Derrick Williams\willide02,PF,25,CLE,8,0,4.8,1,1.9,0.533,0.4,0.6,0.6,0.6,1.3,0.5,0.633,0.3,0.3,1,0.1,0.3,0.4,0.5,0,0.1,0.4,0,2.6,17.9,0.661,0.333,0.133,3.2,5.8,4.6,16.4,0,2.2,15.9,22.2,0.1,0,0.1,0.118,0.1,-2.3,-2.1,0
206,Lou Williams\willilo02,SG,30,HOU,11,0,24.7,4.5,10.7,0.424,1.1,3.5,0.308,3.5,7.2,0.481,0.475,2.4,2.6,0.897,0.6,2.1,2.7,1.3,0.6,0.1,1.3,1.5,12.5,12.6,0.528,0.331,0.246,2.9,8.9,6,8.8,1.3,0.3,9.7,23.4,0.1,0.2,0.3,0.052,-2.1,-1.1,-3.2,-0.1
207,Troy Williams\willitr02,SF,22,HOU,5,0,3.8,0,1.8,0,0,1,0,0,0.8,0,0,0.2,0.4,0.5,0.4,1,1.4,0.2,0,0,0.4,0,0.2,-14.2,0.051,0.556,0.222,11.7,27.7,19.9,6.8,0,0,16.8,27.5,-0.2,0,-0.2,-0.514,-19.4,-2.9,-22.3,-0.1
208,Kyle Wiltjer\wiltjky01,PF,24,HOU,1,0,5,1,1,1,1,1,1,0,0,,1.5,0,0,,0,0,0,0,0,0,0,0,3,26.1,1.5,1,0,0,0,0,0,0,0,0,8.8,0,0,0,0.247,11.1,-3.9,7.2,0
209,Jeff Withey\witheje01,C,26,UTA,3,0,7,0.7,1.3,0.5,0,0,,0.7,1.3,0.5,0.5,0.3,0.7,0.5,1,0.3,1.3,0.3,0.3,0.3,0,1.7,1.7,14.1,0.512,0,0.5,17.1,5.7,11.4,7.4,2.5,4.2,0,11.1,0,0,0.1,0.178,0.3,4.9,5.2,0
210,Brandan Wright\wrighbr03,PF,29,MEM,2,0,6,1,2.5,0.4,0,0,,1,2.5,0.4,0.4,0,0,,0.5,0.5,1,0,0,1,0.5,0,2,11.4,0.4,0,0,10.8,10.8,10.8,0,0,15.3,16.7,25.1,0,0,0,-0.151,-14.4,4.5,-9.9,0
211,Delon Wright\wrighde01,PG,24,TOR,9,0,10.2,1,1.9,0.529,0.2,0.7,0.333,0.8,1.2,0.636,0.588,0.6,0.8,0.714,0.4,1,1.4,1.4,0.4,0.1,0.6,0.4,2.8,14.7,0.623,0.353,0.412,5.3,11.7,8.6,22.2,2.2,1,19.9,12.8,0.1,0.1,0.2,0.123,0,1.6,1.6,0.1
212,James Young\youngja01,SG,21,BOS,10,0,3.9,0.5,1.5,0.333,0.5,1.4,0.357,0,0.1,0,0.5,0,0,,0.1,0.6,0.7,0.3,0,0,0.1,0.2,1.5,9.1,0.5,0.933,0,2.9,18.6,10.5,11.5,0,0,6.3,18.6,0,0,0,0.014,-2,-3,-5,0
213,Thaddeus Young\youngth01,PF,28,IND,4,4,35,5.3,9.8,0.538,0.3,1,0.25,5,8.8,0.571,0.551,1.3,2.5,0.5,5.5,3.5,9,2.5,2,0.3,1.5,2.8,12,18,0.553,0.103,0.256,18.2,11.9,15.1,10.3,2.9,0.7,12.1,15.4,0.3,0,0.3,0.113,1,3.4,4.4,0.2
214,Tyler Zeller\zellety01,C,27,BOS,11,0,7.1,1.2,2.3,0.52,0,0,,1.2,2.3,0.52,0.52,0.5,0.7,0.75,0.7,1,1.7,0.7,0,0.2,0.4,0.6,2.9,15.8,0.561,0,0.32,11.6,17.1,14.3,16.3,0,2.2,12.3,18.9,0.1,0,0.2,0.099,-2.7,0.2,-2.6,0
215,Paul Zipser\zipsepa01,SF,22,CHI,6,0,22.7,2.5,5.5,0.455,1,2.7,0.375,1.5,2.8,0.529,0.545,1.3,1.3,1,0.5,3,3.5,0.5,0.2,0.2,1.2,2,7.3,8.5,0.602,0.485,0.242,2.5,14.6,8.7,3.4,0.4,0.8,16.1,14.4,0.1,0.1,0.1,0.048,-3.2,-1.4,-4.6,-0.1
1,Steven Adams\adamsst01,C,22,OKC,18,18,30.7,3.8,6.2,0.613,0,0.1,0,3.8,6.1,0.618,0.613,2.6,4.1,0.63,3.4,6.1,9.5,0.7,0.5,0.8,0.9,3.1,10.1,16.8,0.636,0.009,0.658,12.7,21.6,17.2,3.5,0.8,2,10.6,12.6,1.5,0.6,2.1,0.179,1,2,3,0.7
2,Cole Aldrich\aldrico01,C,27,LAC,6,0,12.8,1.7,2.5,0.667,0,0,,1.7,2.5,0.667,0.667,0.5,1,0.5,1.3,3.7,5,0.5,1,0.5,0.3,1.8,3.8,21.4,0.652,0,0.4,10.4,28.1,19.3,6,4,3.3,10.2,11.4,0.2,0.2,0.4,0.254,1,5.4,6.4,0.2
3,LaMarcus Aldridge\aldrila01,PF,30,SAS,10,10,33.7,8.8,16.9,0.521,0.2,0.2,1,8.6,16.7,0.515,0.527,4.1,4.6,0.891,2.2,6.1,8.3,1,0.4,1.4,1.1,1.8,21.9,25,0.579,0.012,0.272,8,19.7,14.2,5.4,0.6,3.3,5.5,27.7,1,0.5,1.6,0.223,2.6,-0.9,1.8,0.3
4,Lavoy Allen\allenla01,PF,26,IND,6,3,8.5,0.5,1.7,0.3,0,0,,0.5,1.7,0.3,0.3,0,0,,0.7,1.7,2.3,0.3,0.2,0.2,0.2,0.3,1,7.1,0.3,0,0,9.7,21,15.7,6.2,1.1,1.6,9.1,10.4,0,0.1,0,0.031,-5.4,2.3,-3.1,0
5,Tony Allen\allento01,SG,34,MEM,4,2,23.5,2.5,8.3,0.303,0.3,1.8,0.143,2.3,6.5,0.346,0.318,2.3,3.3,0.692,1.5,1.3,2.8,0.8,1.3,0.5,1.5,2.8,7.5,6.7,0.387,0.212,0.394,6.4,7.2,6.8,5.7,2.9,1.9,13.4,21.9,-0.2,0,-0.2,-0.103,-7.8,3.4,-4.4,-0.1
6,Al-Farouq Aminu\aminual01,SF,25,POR,11,11,33.8,5.1,11.6,0.438,2.5,6.4,0.4,2.5,5.3,0.483,0.547,1.9,2.6,0.724,2.1,6.5,8.6,1.8,0.7,0.9,1.9,2.8,14.6,15.5,0.572,0.547,0.227,6.2,20.4,13.1,8.7,1.1,2.1,13,18.6,0.5,0.3,0.8,0.1,0.3,2.3,2.5,0.4
7,Chris Andersen\anderch01,C,37,MEM,4,2,19.8,1.3,3,0.417,0,0,,1.3,3,0.417,0.417,1.3,2,0.625,3.3,4.5,7.8,0.8,0.5,0.8,1.3,1,3.8,14.7,0.483,0,0.667,16.5,31,22.7,6.3,1.4,3.3,24.4,11.9,0,0,0,0.021,-6.8,5.8,-1,0
